Site,Plot,Line,Date,Species,Total,Density
BEEF BASIN 2013,B2_6,4,12/26/2013,PIED/D,0,0
BEEF BASIN 2013,B2_6,4,12/26/2013,SHRO,0,0
BEEF BASIN 2013,B2_6,4,12/26/2013,SHRO/D,0,0
BEEF BASIN 2013,B2_6,4,12/26/2013,SYOR,0,0
BEEF BASIN 2013,B2_6,4,12/26/2013,SYOR/D,0,0
BEEF BASIN 2013,B2_6,4,12/26/2013,YUBA,0,0
BEEF BASIN 2013,B2_6,4,12/26/2013,YUBA/D,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,AMUT,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,AMUT/D,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,ARTR2,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,ARTR2/D,10,100000
BEEF BASIN 2013,B2_7,2,11/19/2013,ATCA2,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,ATCA2/D,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,CEMO,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,CEMO2,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,CEMO2/D,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,CHNAA3,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,CHVI8,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,CHVI8/D,1,10000
BEEF BASIN 2013,B2_7,2,11/19/2013,CRAN4,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,EPVI,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,EPVI/D,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,JUOS,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,JUOS/D,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,KRLA2,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,KRLA2/D,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,MAFR3,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,MAFR3/D,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,PIED,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,PIED/D,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,SHRO,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,SHRO/D,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,SYOR,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,SYOR/D,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,SYOR2,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,SYOR2/D,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,YUAN2,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,YUAN2/D,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,YUBA,0,0
BEEF BASIN 2013,B2_7,2,11/19/2013,YUBA/D,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,AMUT,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,AMUT/D,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,ARTR2,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,ARTR2/D,9,90000
BEEF BASIN 2013,B2_7,3,11/19/2013,ATCA2,2,20000
BEEF BASIN 2013,B2_7,3,11/19/2013,ATCA2/D,1,10000
BEEF BASIN 2013,B2_7,3,11/19/2013,CEMO,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,CEMO2,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,CEMO2/D,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,CHNAA3,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,CHVI8,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,CHVI8/D,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,CRAN4,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,EPVI,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,EPVI/D,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,JUOS,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,JUOS/D,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,KRLA2,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,KRLA2/D,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,MAFR3,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,MAFR3/D,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,PIED,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,PIED/D,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,SHRO,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,SHRO/D,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,SYOR,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,SYOR/D,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,SYOR2,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,SYOR2/D,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,YUAN2,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,YUAN2/D,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,YUBA,0,0
BEEF BASIN 2013,B2_7,3,11/19/2013,YUBA/D,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,AMUT,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,AMUT/D,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,ARTR2,2,20000
BEEF BASIN 2013,B2_7,4,11/19/2013,ARTR2/D,8,80000
BEEF BASIN 2013,B2_7,4,11/19/2013,ATCA2,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,ATCA2/D,1,10000
BEEF BASIN 2013,B2_7,4,11/19/2013,CEMO,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,CEMO2,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,CEMO2/D,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,CHNAA3,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,CHVI8,5,50000
BEEF BASIN 2013,B2_7,4,11/19/2013,CHVI8/D,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,CRAN4,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,EPVI,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,EPVI/D,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,JUOS,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,JUOS/D,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,KRLA2,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,KRLA2/D,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,MAFR3,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,MAFR3/D,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,PIED,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,PIED/D,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,SHRO,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,SHRO/D,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,SYOR,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,SYOR/D,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,SYOR2,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,SYOR2/D,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,YUAN2,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,YUAN2/D,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,YUBA,0,0
BEEF BASIN 2013,B2_7,4,11/19/2013,YUBA/D,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,AMUT,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,ARTR2,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,ARTR2/D,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,ATCA2,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,ATCA2/D,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,CHVI8,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,CHVI8/D,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,CRAN4,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,EPVI,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,EPVI/D,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,JUOS,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,JUOS/D,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,KRLA2,1,10000
BEEF BASIN 2013,B2_8,2,12/26/2013,KRLA2/D,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,MAFR3,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,PIED,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,PIED/D,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,SHRO,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,SHRO/D,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,YUBA,0,0
BEEF BASIN 2013,B2_8,2,12/26/2013,YUBA/D,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,AMUT,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,ARTR2,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,ARTR2/D,2,20000
BEEF BASIN 2013,B2_8,3,12/26/2013,ATCA2,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,ATCA2/D,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,CHVI8,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,CHVI8/D,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,CRAN4,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,EPVI,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,EPVI/D,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,JUOS,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,JUOS/D,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,KRLA2,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,KRLA2/D,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,MAFR3,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,PIED,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,PIED/D,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,SHRO,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,SHRO/D,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,YUBA,0,0
BEEF BASIN 2013,B2_8,3,12/26/2013,YUBA/D,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,AMUT,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,ARTR2,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,ARTR2/D,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,ATCA2,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,ATCA2/D,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,CHVI8,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,CHVI8/D,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,CRAN4,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,EPVI,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,EPVI/D,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,JUOS,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,JUOS/D,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,KRLA2,1,10000
BEEF BASIN 2013,B2_8,4,12/26/2013,KRLA2/D,1,10000
BEEF BASIN 2013,B2_8,4,12/26/2013,MAFR3,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,PIED,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,PIED/D,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,SHRO,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,SHRO/D,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,YUBA,0,0
BEEF BASIN 2013,B2_8,4,12/26/2013,YUBA/D,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,AMUT,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,ARTR2,2,20000
BEEF BASIN 2013,B2_9,2,10/23/2013,ARTR2/D,20,200000
BEEF BASIN 2013,B2_9,2,10/23/2013,ATCA2,1,10000
BEEF BASIN 2013,B2_9,2,10/23/2013,ATCA2/D,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,CEMO,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,CHVI8,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,CHVI8/D,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,CRAN4,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,EPVI,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,EPVI/D,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,JUOS,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,JUOS/D,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,KRLA2,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,KRLA2/D,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,MAFR3,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,PIED,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,PIED/D,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,SHRO,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,SHRO/D,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,SYOR,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,SYOR/D,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,YUBA,0,0
BEEF BASIN 2013,B2_9,2,10/23/2013,YUBA/D,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,AMUT,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,ARTR2,2,20000
BEEF BASIN 2013,B2_9,3,10/23/2013,ARTR2/D,19,190000
BEEF BASIN 2013,B2_9,3,10/23/2013,ATCA2,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,ATCA2/D,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,CEMO,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,CHVI8,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,CHVI8/D,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,CRAN4,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,EPVI,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,EPVI/D,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,JUOS,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,JUOS/D,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,KRLA2,12,120000
BEEF BASIN 2013,B2_9,3,10/23/2013,KRLA2/D,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,MAFR3,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,PIED,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,PIED/D,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,SHRO,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,SHRO/D,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,SYOR,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,SYOR/D,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,YUBA,0,0
BEEF BASIN 2013,B2_9,3,10/23/2013,YUBA/D,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,AMUT,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,ARTR2,1,10000
BEEF BASIN 2013,B2_9,4,10/23/2013,ARTR2/D,15,150000
BEEF BASIN 2013,B2_9,4,10/23/2013,ATCA2,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,ATCA2/D,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,CEMO,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,CHVI8,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,CHVI8/D,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,CRAN4,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,EPVI,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,EPVI/D,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,JUOS,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,JUOS/D,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,KRLA2,36,360000
BEEF BASIN 2013,B2_9,4,10/23/2013,KRLA2/D,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,MAFR3,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,PIED,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,PIED/D,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,SHRO,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,SHRO/D,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,SYOR,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,SYOR/D,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,YUBA,0,0
BEEF BASIN 2013,B2_9,4,10/23/2013,YUBA/D,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,AMUT,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,AMUT/D,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,ARTR2,5,50000
BEEF BASIN 2013,B3_1,2,11/19/2013,ARTR2/D,10,100000
BEEF BASIN 2013,B3_1,2,11/19/2013,ATCA2,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,ATCA2/D,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,CEMO,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,CEMO2,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,CEMO2/D,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,CHNAA3,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,CHVI8,3,30000
BEEF BASIN 2013,B3_1,2,11/19/2013,CHVI8/D,1,10000
BEEF BASIN 2013,B3_1,2,11/19/2013,CRAN4,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,EPVI,8,80000
BEEF BASIN 2013,B3_1,2,11/19/2013,EPVI/D,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,JUOS,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,JUOS/D,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,KRLA2,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,KRLA2/D,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,MAFR3,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,MAFR3/D,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,PIED,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,PIED/D,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,SHRO,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,SHRO/D,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,SYOR,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,SYOR/D,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,SYOR2,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,SYOR2/D,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,YUAN2,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,YUAN2/D,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,YUBA,0,0
BEEF BASIN 2013,B3_1,2,11/19/2013,YUBA/D,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,AMUT,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,AMUT/D,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,ARTR2,1,10000
BEEF BASIN 2013,B3_1,3,11/19/2013,ARTR2/D,7,70000
BEEF BASIN 2013,B3_1,3,11/19/2013,ATCA2,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,ATCA2/D,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,CEMO,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,CEMO2,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,CEMO2/D,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,CHNAA3,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,CHVI8,10,100000
BEEF BASIN 2013,B3_1,3,11/19/2013,CHVI8/D,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,CRAN4,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,EPVI,32,320000
BEEF BASIN 2013,B3_1,3,11/19/2013,EPVI/D,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,JUOS,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,JUOS/D,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,KRLA2,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,KRLA2/D,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,MAFR3,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,MAFR3/D,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,PIED,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,PIED/D,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,SHRO,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,SHRO/D,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,SYOR,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,SYOR/D,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,SYOR2,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,SYOR2/D,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,YUAN2,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,YUAN2/D,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,YUBA,0,0
BEEF BASIN 2013,B3_1,3,11/19/2013,YUBA/D,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,AMUT,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,AMUT/D,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,ARTR2,8,80000
BEEF BASIN 2013,B3_1,4,11/19/2013,ARTR2/D,14,140000
BEEF BASIN 2013,B3_1,4,11/19/2013,ATCA2,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,ATCA2/D,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,CEMO,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,CEMO2,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,CEMO2/D,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,CHNAA3,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,CHVI8,4,40000
BEEF BASIN 2013,B3_1,4,11/19/2013,CHVI8/D,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,CRAN4,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,EPVI,4,40000
BEEF BASIN 2013,B3_1,4,11/19/2013,EPVI/D,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,JUOS,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,JUOS/D,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,KRLA2,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,KRLA2/D,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,MAFR3,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,MAFR3/D,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,PIED,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,PIED/D,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,SHRO,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,SHRO/D,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,SYOR,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,SYOR/D,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,SYOR2,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,SYOR2/D,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,YUAN2,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,YUAN2/D,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,YUBA,0,0
BEEF BASIN 2013,B3_1,4,11/19/2013,YUBA/D,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,AMUT,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,ARTR2,22,220000
BEEF BASIN 2013,B3_10,2,12/31/2013,ARTR2/D,6,60000
BEEF BASIN 2013,B3_10,2,12/31/2013,ATCA2,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,ATCA2/D,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,CEMO,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,CHVI8,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,CHVI8/D,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,CRAN4,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,EPVI,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,EPVI/D,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,JUOS,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,JUOS/D,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,KRLA2,25,250000
BEEF BASIN 2013,B3_10,2,12/31/2013,KRLA2/D,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,MAFR3,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,PIED,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,PIED/D,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,SHRO,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,SHRO/D,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,SYOR,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,SYOR/D,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,YUBA,0,0
BEEF BASIN 2013,B3_10,2,12/31/2013,YUBA/D,0,0
BEEF BASIN 2013,B3_10,3,12/31/2013,AMUT,0,0
BEEF BASIN 2013,B3_10,3,12/31/2013,ARTR2,21,210000
BEEF BASIN 2013,B3_10,3,12/31/2013,ARTR2/D,11,110000
BEEF BASIN 2013,B3_10,3,12/31/2013,ATCA2,1,10000
BEEF BASIN 2013,B3_10,3,12/31/2013,ATCA2/D,0,0
BEEF BASIN 2013,B3_10,3,12/31/2013,CEMO,0,0
BEEF BASIN 2013,B3_10,3,12/31/2013,CHVI8,0,0
BEEF BASIN 2013,B3_10,3,12/31/2013,CHVI8/D,0,0
BEEF BASIN 2013,B3_10,3,12/31/2013,CRAN4,0,0
BEEF BASIN 2013,B3_10,3,12/31/2013,EPVI,0,0
BEEF BASIN 2013,B3_10,3,12/31/2013,EPVI/D,0,0
BEEF BASIN 2013,B3_10,3,12/31/2013,JUOS,0,0
BEEF BASIN 2013,B3_10,3,12/31/2013,JUOS/D,0,0
BEEF BASIN 2013,B3_10,3,12/31/2013,KRLA2,35,350000
BEEF BASIN 2013,B3_10,3,12/31/2013,KRLA2/D,0,0
BEEF BASIN 2013,B3_10,3,12/31/2013,MAFR3,0,0
BEEF BASIN 2013,B3_10,3,12/31/2013,PIED,0,0
BEEF BASIN 2013,B3_10,3,12/31/2013,PIED/D,0,0
BEEF BASIN 2013,B3_10,3,12/31/2013,SHRO,0,0
