Site,Plot,Line,Indicator,1st Hit N,1st Hit Avg,Any Hit N,Any Hit Avg
BEEF BASIN 2013,IL1_5,3,DEPI,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,ERAB3,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,GUSA,1,0.017,1,0.017
BEEF BASIN 2013,IL1_5,3,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,HECO26,14,0.233,14,0.233
BEEF BASIN 2013,IL1_5,3,HECO26/D,1,0.017,1,0.017
BEEF BASIN 2013,IL1_5,3,HIJA,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,JUOS,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,JUOS/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,LAAC3,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,PEPU9,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,PIED,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,PIED/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,SHRO/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,SPCO,1,0.017,1,0.017
BEEF BASIN 2013,IL1_5,3,SPCO/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,SPCR,2,0.033,2,0.033
BEEF BASIN 2013,IL1_5,3,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,UNKF10,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,UNKF11,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,UNKF14,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,UNKF9,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,YUAN2/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,3,Total Foliar,24,0.400,24,0.400
BEEF BASIN 2013,IL1_5,3,Total Litter,20,0.333,0,0.000
BEEF BASIN 2013,IL1_5,4,Bare Soil,18,0.300,,
BEEF BASIN 2013,IL1_5,4,ACHY,3,0.050,4,0.067
BEEF BASIN 2013,IL1_5,4,AMID,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,ARTR2/D,1,0.017,1,0.017
BEEF BASIN 2013,IL1_5,4,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,BAMU,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,BOGR,1,0.017,2,0.033
BEEF BASIN 2013,IL1_5,4,BOGR/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,DEPI,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,EPVI,0,0.000,1,0.017
BEEF BASIN 2013,IL1_5,4,ERAB3,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,GUSA/D,2,0.033,2,0.033
BEEF BASIN 2013,IL1_5,4,HECO26,14,0.233,14,0.233
BEEF BASIN 2013,IL1_5,4,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,HIJA,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,JUOS,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,JUOS/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,LAAC3,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,PEPU9,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,PIED,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,PIED/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,SALSO,0,0.000,1,0.017
BEEF BASIN 2013,IL1_5,4,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,SHRO/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,SPCO/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,SPCR,5,0.083,6,0.100
BEEF BASIN 2013,IL1_5,4,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,UNKF10,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,UNKF11,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,UNKF14,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,UNKF9,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,YUAN2/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,4,Total Foliar,26,0.433,26,0.433
BEEF BASIN 2013,IL1_5,4,Total Litter,19,0.317,0,0.000
BEEF BASIN 2013,IL1_5,5,Bare Soil,9,0.150,,
BEEF BASIN 2013,IL1_5,5,ACHY,1,0.017,1,0.017
BEEF BASIN 2013,IL1_5,5,AMID,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,ARTR2/D,1,0.017,1,0.017
BEEF BASIN 2013,IL1_5,5,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,BAMU,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,BOGR,4,0.067,8,0.133
BEEF BASIN 2013,IL1_5,5,BOGR/D,2,0.033,2,0.033
BEEF BASIN 2013,IL1_5,5,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,DEPI,1,0.017,1,0.017
BEEF BASIN 2013,IL1_5,5,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,EPVI,1,0.017,1,0.017
BEEF BASIN 2013,IL1_5,5,ERAB3,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,GUSA,1,0.017,1,0.017
BEEF BASIN 2013,IL1_5,5,GUSA/D,0,0.000,1,0.017
BEEF BASIN 2013,IL1_5,5,HECO26,16,0.267,16,0.267
BEEF BASIN 2013,IL1_5,5,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,HIJA,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,JUOS,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,JUOS/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,LAAC3,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,PEPU9,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,PIED,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,PIED/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,SHRO/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,SPCO/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,SPCR,6,0.100,7,0.117
BEEF BASIN 2013,IL1_5,5,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,UNKF10,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,UNKF11,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,UNKF14,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,UNKF9,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,UNKSPR,0,0.000,1,0.017
BEEF BASIN 2013,IL1_5,5,YUAN2/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_5,5,Total Foliar,33,0.550,33,0.550
BEEF BASIN 2013,IL1_5,5,Total Litter,28,0.467,0,0.000
BEEF BASIN 2013,IL1_8,1,Bare Soil,5,0.083,,
BEEF BASIN 2013,IL1_8,1,ACHY,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,AMID,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,ARTR2/D,0,0.000,1,0.017
BEEF BASIN 2013,IL1_8,1,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,BAMU,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,BOGR,30,0.500,31,0.517
BEEF BASIN 2013,IL1_8,1,BOGR/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,DEPI,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,ERAB3,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,HECO26,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,HIJA,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,JUOS,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,JUOS/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,LAAC3,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,OPPO,1,0.017,1,0.017
BEEF BASIN 2013,IL1_8,1,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,PEPU9,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,PIED,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,PIED/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,SHRO/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,SPCO/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,SPCR,6,0.100,6,0.100
BEEF BASIN 2013,IL1_8,1,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,UNKF10,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,UNKF11,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,UNKF14,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,UNKF9,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,YUAN2/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,1,Total Foliar,37,0.617,37,0.617
BEEF BASIN 2013,IL1_8,1,Total Litter,17,0.283,0,0.000
BEEF BASIN 2013,IL1_8,2,Bare Soil,7,0.117,,
BEEF BASIN 2013,IL1_8,2,ACHY,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,AMID,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,ARTR2/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,BAMU,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,BOGR,22,0.367,22,0.367
BEEF BASIN 2013,IL1_8,2,BOGR/D,1,0.017,1,0.017
BEEF BASIN 2013,IL1_8,2,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,DEPI,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,ERAB3,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,HECO26,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,HIJA,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,JUOS,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,JUOS/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,LAAC3,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,PEPU9,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,PIED,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,PIED/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,SHRO/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,SPCO/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,SPCR,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,UNKF10,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,UNKF11,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,UNKF14,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,UNKF9,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,YUAN2/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,2,Total Foliar,23,0.383,23,0.383
BEEF BASIN 2013,IL1_8,2,Total Litter,17,0.283,0,0.000
BEEF BASIN 2013,IL1_8,3,Bare Soil,6,0.100,,
BEEF BASIN 2013,IL1_8,3,ACHY,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,AMID,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,ARTR2/D,1,0.017,1,0.017
BEEF BASIN 2013,IL1_8,3,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,BAMU,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,BOGR,18,0.300,18,0.300
BEEF BASIN 2013,IL1_8,3,BOGR/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,DEPI,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,ERAB3,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,HECO26,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,HIJA,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,JUOS,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,JUOS/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,LAAC3,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,PEPU9,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,PIED,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,PIED/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,SHRO/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,SPCO/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,SPCR,10,0.167,10,0.167
BEEF BASIN 2013,IL1_8,3,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,UNKF10,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,UNKF11,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,UNKF14,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,UNKF9,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,YUAN2/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,3,Total Foliar,29,0.483,29,0.483
BEEF BASIN 2013,IL1_8,3,Total Litter,18,0.300,0,0.000
BEEF BASIN 2013,IL1_8,4,Bare Soil,8,0.133,,
BEEF BASIN 2013,IL1_8,4,ACHY,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,4,AMID,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,4,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,4,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,4,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,4,ARTR2/D,1,0.017,1,0.017
BEEF BASIN 2013,IL1_8,4,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,4,ATCA2,1,0.017,1,0.017
BEEF BASIN 2013,IL1_8,4,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,4,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,4,BAMU,0,0.000,0,0.000
BEEF BASIN 2013,IL1_8,4,BOGR,11,0.183,12,0.200
