"","Site","Plot","Line","Indicator","X1st.Hit.N","X1st.Hit.Avg","Any.Hit.N","Any.Hit.Avg"
"24255","BEEF BASIN 2013","M3_1",2,"CHVI8/D",0,0,0,0
"24256","BEEF BASIN 2013","M3_1",2,"CHVI8/DP",0,0,0,0
"24257","BEEF BASIN 2013","M3_1",2,"CLLU2",0,0,0,0
"24258","BEEF BASIN 2013","M3_1",2,"CLLU2/D",0,0,0,0
"24259","BEEF BASIN 2013","M3_1",2,"ECCOC",0,0,0,0
"24260","BEEF BASIN 2013","M3_1",2,"ECCOC/D",0,0,0,0
"24261","BEEF BASIN 2013","M3_1",2,"ELEL",0,0,0,0
"24262","BEEF BASIN 2013","M3_1",2,"EPVI",0,0,0,0
"24263","BEEF BASIN 2013","M3_1",2,"ERCI6",0,0,0,0
"24264","BEEF BASIN 2013","M3_1",2,"GRFA",0,0,0,0
"24265","BEEF BASIN 2013","M3_1",2,"GUSA",0,0,0,0
"24266","BEEF BASIN 2013","M3_1",2,"GUSA/D",0,0,0,0
"24267","BEEF BASIN 2013","M3_1",2,"HECO26",0,0,0,0
"24268","BEEF BASIN 2013","M3_1",2,"HECO26/D",0,0,0,0
"24269","BEEF BASIN 2013","M3_1",2,"HECO26/DP",0,0,0,0
"24270","BEEF BASIN 2013","M3_1",2,"KRLA2",1,0.017,1,0.017
"24271","BEEF BASIN 2013","M3_1",2,"KRLA2/D",0,0,0,0
"24272","BEEF BASIN 2013","M3_1",2,"KRLA2/DP",0,0,0,0
"24273","BEEF BASIN 2013","M3_1",2,"LAOC3",0,0,0,0
"24274","BEEF BASIN 2013","M3_1",2,"LEMO2",0,0,0,0
"24275","BEEF BASIN 2013","M3_1",2,"OECA10",0,0,0,0
"24276","BEEF BASIN 2013","M3_1",2,"OENOT",0,0,0,0
"24277","BEEF BASIN 2013","M3_1",2,"OPPO",2,0.033,2,0.033
"24278","BEEF BASIN 2013","M3_1",2,"OPPO/D",0,0,0,0
"24279","BEEF BASIN 2013","M3_1",2,"OPPO/DP",0,0,0,0
"24280","BEEF BASIN 2013","M3_1",2,"PEPU7",0,0,0,0
"24281","BEEF BASIN 2013","M3_1",2,"PHAU3",0,0,0,0
"24282","BEEF BASIN 2013","M3_1",2,"PLPA2",0,0,0,0
"24283","BEEF BASIN 2013","M3_1",2,"SALS0",0,0,0,0
"24284","BEEF BASIN 2013","M3_1",2,"SALS0/D",0,0,0,0
"24285","BEEF BASIN 2013","M3_1",2,"SALS0/D",0,0,0,0
"24286","BEEF BASIN 2013","M3_1",2,"SPCO",0,0,0,0
"24287","BEEF BASIN 2013","M3_1",2,"SPCO/D",0,0,0,0
"24288","BEEF BASIN 2013","M3_1",2,"SPCR",12,0.2,12,0.2
"24289","BEEF BASIN 2013","M3_1",2,"SPCR/D",0,0,0,0
"24290","BEEF BASIN 2013","M3_1",2,"UNKF9",0,0,0,0
"24291","BEEF BASIN 2013","M3_1",2,"UNKFG",0,0,0,0
"24292","BEEF BASIN 2013","M3_1",2,"UNKSPR",0,0,0,0
"24293","BEEF BASIN 2013","M3_1",3,"ACHY",0,0,0,0
"24294","BEEF BASIN 2013","M3_1",3,"AMHI",0,0,0,0
"24295","BEEF BASIN 2013","M3_1",3,"AMID",0,0,0,0
"24296","BEEF BASIN 2013","M3_1",3,"AMSIN",0,0,0,0
"24297","BEEF BASIN 2013","M3_1",3,"ARPU9",0,0,0,0
"24298","BEEF BASIN 2013","M3_1",3,"ARTR2",0,0,0,0
"24299","BEEF BASIN 2013","M3_1",3,"ARTR2/D",0,0,0,0
"24300","BEEF BASIN 2013","M3_1",3,"ARTR2/DP",0,0,0,0
"24301","BEEF BASIN 2013","M3_1",3,"ATCA2",0,0,0,0
"24302","BEEF BASIN 2013","M3_1",3,"ATCA2/D",0,0,0,0
"24303","BEEF BASIN 2013","M3_1",3,"ATCA2/DP",0,0,0,0
"24304","BEEF BASIN 2013","M3_1",3,"BOGR",24,0.4,24,0.4
"24305","BEEF BASIN 2013","M3_1",3,"BOGR/D",0,0,0,0
"24306","BEEF BASIN 2013","M3_1",3,"BRTE",0,0,0,0
"24307","BEEF BASIN 2013","M3_1",3,"CETE5",0,0,0,0
"24308","BEEF BASIN 2013","M3_1",3,"CHNAA3",0,0,0,0
"24309","BEEF BASIN 2013","M3_1",3,"CHVI8/DP",0,0,0,0
"24310","BEEF BASIN 2013","M3_1",3,"CHVI8",0,0,0,0
"24311","BEEF BASIN 2013","M3_1",3,"CHVI8/D",0,0,0,0
"24312","BEEF BASIN 2013","M3_1",3,"CHVI8/DP",0,0,0,0
"24313","BEEF BASIN 2013","M3_1",3,"CLLU2",0,0,0,0
"24314","BEEF BASIN 2013","M3_1",3,"CLLU2/D",0,0,0,0
"24315","BEEF BASIN 2013","M3_1",3,"ECCOC",0,0,0,0
"24316","BEEF BASIN 2013","M3_1",3,"ECCOC/D",0,0,0,0
"24317","BEEF BASIN 2013","M3_1",3,"ELEL",0,0,0,0
"24318","BEEF BASIN 2013","M3_1",3,"EPVI",0,0,0,0
"24319","BEEF BASIN 2013","M3_1",3,"ERCI6",0,0,0,0
"24320","BEEF BASIN 2013","M3_1",3,"GRFA",0,0,0,0
"24321","BEEF BASIN 2013","M3_1",3,"GUSA",0,0,0,0
"24322","BEEF BASIN 2013","M3_1",3,"GUSA/D",0,0,0,0
"24323","BEEF BASIN 2013","M3_1",3,"HECO26",0,0,0,0
"24324","BEEF BASIN 2013","M3_1",3,"HECO26/D",0,0,0,0
"24325","BEEF BASIN 2013","M3_1",3,"HECO26/DP",0,0,0,0
"24326","BEEF BASIN 2013","M3_1",3,"KRLA2",0,0,0,0
"24327","BEEF BASIN 2013","M3_1",3,"KRLA2/D",0,0,0,0
"24328","BEEF BASIN 2013","M3_1",3,"KRLA2/DP",0,0,0,0
"24329","BEEF BASIN 2013","M3_1",3,"LAOC3",0,0,0,0
"24330","BEEF BASIN 2013","M3_1",3,"LEMO2",0,0,0,0
"24331","BEEF BASIN 2013","M3_1",3,"OECA10",0,0,0,0
"24332","BEEF BASIN 2013","M3_1",3,"OENOT",0,0,0,0
"24333","BEEF BASIN 2013","M3_1",3,"OPPO",2,0.033,2,0.033
"24334","BEEF BASIN 2013","M3_1",3,"OPPO/D",0,0,0,0
"24335","BEEF BASIN 2013","M3_1",3,"OPPO/DP",2,0.033,2,0.033
"24336","BEEF BASIN 2013","M3_1",3,"PEPU7",0,0,0,0
"24337","BEEF BASIN 2013","M3_1",3,"PHAU3",0,0,0,0
"24338","BEEF BASIN 2013","M3_1",3,"PLPA2",0,0,0,0
"24339","BEEF BASIN 2013","M3_1",3,"SALS0",0,0,0,0
"24340","BEEF BASIN 2013","M3_1",3,"SALS0/D",0,0,0,0
"24341","BEEF BASIN 2013","M3_1",3,"SALS0/D",0,0,0,0
"24342","BEEF BASIN 2013","M3_1",3,"SPCO",0,0,0,0
"24343","BEEF BASIN 2013","M3_1",3,"SPCO/D",0,0,0,0
"24344","BEEF BASIN 2013","M3_1",3,"SPCR",7,0.117,7,0.117
"24345","BEEF BASIN 2013","M3_1",3,"SPCR/D",0,0,0,0
"24346","BEEF BASIN 2013","M3_1",3,"UNKF9",0,0,0,0
"24347","BEEF BASIN 2013","M3_1",3,"UNKFG",0,0,0,0
"24348","BEEF BASIN 2013","M3_1",3,"UNKSPR",0,0,0,0
"24349","BEEF BASIN 2013","M3_1",4,"ACHY",0,0,0,0
"24350","BEEF BASIN 2013","M3_1",4,"AMHI",0,0,0,0
"24351","BEEF BASIN 2013","M3_1",4,"AMID",0,0,0,0
"24352","BEEF BASIN 2013","M3_1",4,"AMSIN",0,0,0,0
"24353","BEEF BASIN 2013","M3_1",4,"ARPU9",0,0,0,0
"24354","BEEF BASIN 2013","M3_1",4,"ARTR2",0,0,0,0
"24355","BEEF BASIN 2013","M3_1",4,"ARTR2/D",0,0,0,0
"24356","BEEF BASIN 2013","M3_1",4,"ARTR2/DP",0,0,0,0
"24357","BEEF BASIN 2013","M3_1",4,"ATCA2",0,0,0,0
"24358","BEEF BASIN 2013","M3_1",4,"ATCA2/D",0,0,0,0
"24359","BEEF BASIN 2013","M3_1",4,"ATCA2/DP",0,0,0,0
"24360","BEEF BASIN 2013","M3_1",4,"BOGR",20,0.333,22,0.367
"24361","BEEF BASIN 2013","M3_1",4,"BOGR/D",3,0.05,3,0.05
"24362","BEEF BASIN 2013","M3_1",4,"BRTE",0,0,0,0
"24363","BEEF BASIN 2013","M3_1",4,"CETE5",0,0,0,0
"24364","BEEF BASIN 2013","M3_1",4,"CHNAA3",0,0,0,0
"24365","BEEF BASIN 2013","M3_1",4,"CHVI8/DP",0,0,0,0
"24366","BEEF BASIN 2013","M3_1",4,"CHVI8",0,0,0,0
"24367","BEEF BASIN 2013","M3_1",4,"CHVI8/D",0,0,0,0
"24368","BEEF BASIN 2013","M3_1",4,"CHVI8/DP",0,0,0,0
"24369","BEEF BASIN 2013","M3_1",4,"CLLU2",0,0,0,0
"24370","BEEF BASIN 2013","M3_1",4,"CLLU2/D",0,0,0,0
"24371","BEEF BASIN 2013","M3_1",4,"ECCOC",0,0,0,0
"24372","BEEF BASIN 2013","M3_1",4,"ECCOC/D",0,0,0,0
"24373","BEEF BASIN 2013","M3_1",4,"ELEL",0,0,0,0
"24374","BEEF BASIN 2013","M3_1",4,"EPVI",0,0,0,0
"24375","BEEF BASIN 2013","M3_1",4,"ERCI6",0,0,0,0
"24376","BEEF BASIN 2013","M3_1",4,"GRFA",0,0,0,0
"24377","BEEF BASIN 2013","M3_1",4,"GUSA",0,0,0,0
"24378","BEEF BASIN 2013","M3_1",4,"GUSA/D",0,0,0,0
"24379","BEEF BASIN 2013","M3_1",4,"HECO26",0,0,0,0
"24380","BEEF BASIN 2013","M3_1",4,"HECO26/D",0,0,0,0
"24381","BEEF BASIN 2013","M3_1",4,"HECO26/DP",0,0,0,0
"24382","BEEF BASIN 2013","M3_1",4,"KRLA2",0,0,0,0
"24383","BEEF BASIN 2013","M3_1",4,"KRLA2/D",0,0,0,0
"24384","BEEF BASIN 2013","M3_1",4,"KRLA2/DP",0,0,0,0
"24385","BEEF BASIN 2013","M3_1",4,"LAOC3",0,0,0,0
"24386","BEEF BASIN 2013","M3_1",4,"LEMO2",0,0,0,0
"24387","BEEF BASIN 2013","M3_1",4,"OECA10",0,0,0,0
"24388","BEEF BASIN 2013","M3_1",4,"OENOT",0,0,0,0
"24389","BEEF BASIN 2013","M3_1",4,"OPPO",2,0.033,3,0.05
"24390","BEEF BASIN 2013","M3_1",4,"OPPO/D",0,0,0,0
"24391","BEEF BASIN 2013","M3_1",4,"OPPO/DP",0,0,0,0
"24392","BEEF BASIN 2013","M3_1",4,"PEPU7",0,0,0,0
"24393","BEEF BASIN 2013","M3_1",4,"PHAU3",0,0,0,0
"24394","BEEF BASIN 2013","M3_1",4,"PLPA2",0,0,0,0
"24395","BEEF BASIN 2013","M3_1",4,"SALS0",0,0,0,0
"24396","BEEF BASIN 2013","M3_1",4,"SALS0/D",0,0,0,0
"24397","BEEF BASIN 2013","M3_1",4,"SALS0/D",0,0,0,0
"24398","BEEF BASIN 2013","M3_1",4,"SPCO",0,0,0,0
"24399","BEEF BASIN 2013","M3_1",4,"SPCO/D",0,0,0,0
"24400","BEEF BASIN 2013","M3_1",4,"SPCR",13,0.217,13,0.217
"24401","BEEF BASIN 2013","M3_1",4,"SPCR/D",0,0,0,0
"24402","BEEF BASIN 2013","M3_1",4,"UNKF9",0,0,0,0
"24403","BEEF BASIN 2013","M3_1",4,"UNKFG",0,0,0,0
"24404","BEEF BASIN 2013","M3_1",4,"UNKSPR",0,0,0,0
"24405","BEEF BASIN 2013","M3_1",5,"ACHY",0,0,0,0
"24406","BEEF BASIN 2013","M3_1",5,"AMHI",0,0,0,0
"24407","BEEF BASIN 2013","M3_1",5,"AMID",0,0,0,0
"24408","BEEF BASIN 2013","M3_1",5,"AMSIN",0,0,0,0
"24409","BEEF BASIN 2013","M3_1",5,"ARPU9",0,0,0,0
"24410","BEEF BASIN 2013","M3_1",5,"ARTR2",0,0,0,0
"24411","BEEF BASIN 2013","M3_1",5,"ARTR2/D",0,0,0,0
"24412","BEEF BASIN 2013","M3_1",5,"ARTR2/DP",0,0,0,0
"24413","BEEF BASIN 2013","M3_1",5,"ATCA2",0,0,0,0
"24414","BEEF BASIN 2013","M3_1",5,"ATCA2/D",0,0,0,0
"24415","BEEF BASIN 2013","M3_1",5,"ATCA2/DP",0,0,0,0
"24416","BEEF BASIN 2013","M3_1",5,"BOGR",17,0.283,17,0.283
"24417","BEEF BASIN 2013","M3_1",5,"BOGR/D",1,0.017,1,0.017
"24418","BEEF BASIN 2013","M3_1",5,"BRTE",1,0.017,1,0.017
"24419","BEEF BASIN 2013","M3_1",5,"CETE5",0,0,0,0
"24420","BEEF BASIN 2013","M3_1",5,"CHNAA3",0,0,0,0
"24421","BEEF BASIN 2013","M3_1",5,"CHVI8/DP",0,0,0,0
"24422","BEEF BASIN 2013","M3_1",5,"CHVI8",0,0,0,0
"24423","BEEF BASIN 2013","M3_1",5,"CHVI8/D",0,0,0,0
"24424","BEEF BASIN 2013","M3_1",5,"CHVI8/DP",0,0,0,0
"24425","BEEF BASIN 2013","M3_1",5,"CLLU2",0,0,0,0
"24426","BEEF BASIN 2013","M3_1",5,"CLLU2/D",0,0,0,0
"24427","BEEF BASIN 2013","M3_1",5,"ECCOC",0,0,0,0
"24428","BEEF BASIN 2013","M3_1",5,"ECCOC/D",0,0,0,0
"24429","BEEF BASIN 2013","M3_1",5,"ELEL",0,0,0,0
"24430","BEEF BASIN 2013","M3_1",5,"EPVI",0,0,0,0
"24431","BEEF BASIN 2013","M3_1",5,"ERCI6",0,0,0,0
"24432","BEEF BASIN 2013","M3_1",5,"GRFA",0,0,0,0
"24433","BEEF BASIN 2013","M3_1",5,"GUSA",0,0,0,0
"24434","BEEF BASIN 2013","M3_1",5,"GUSA/D",0,0,0,0
"24435","BEEF BASIN 2013","M3_1",5,"HECO26",0,0,0,0
"24436","BEEF BASIN 2013","M3_1",5,"HECO26/D",0,0,0,0
"24437","BEEF BASIN 2013","M3_1",5,"HECO26/DP",0,0,0,0
"24438","BEEF BASIN 2013","M3_1",5,"KRLA2",0,0,0,0
"24439","BEEF BASIN 2013","M3_1",5,"KRLA2/D",0,0,0,0
"24440","BEEF BASIN 2013","M3_1",5,"KRLA2/DP",0,0,0,0
"24441","BEEF BASIN 2013","M3_1",5,"LAOC3",2,0.033,2,0.033
"24442","BEEF BASIN 2013","M3_1",5,"LEMO2",0,0,0,0
"24443","BEEF BASIN 2013","M3_1",5,"OECA10",0,0,0,0
"24444","BEEF BASIN 2013","M3_1",5,"OENOT",0,0,0,0
"24445","BEEF BASIN 2013","M3_1",5,"OPPO",2,0.033,3,0.05
"24446","BEEF BASIN 2013","M3_1",5,"OPPO/D",0,0,0,0
"24447","BEEF BASIN 2013","M3_1",5,"OPPO/DP",0,0,0,0
"24448","BEEF BASIN 2013","M3_1",5,"PEPU7",0,0,0,0
"24449","BEEF BASIN 2013","M3_1",5,"PHAU3",0,0,0,0
"24450","BEEF BASIN 2013","M3_1",5,"PLPA2",0,0,0,0
"24451","BEEF BASIN 2013","M3_1",5,"SALS0",0,0,0,0
"24452","BEEF BASIN 2013","M3_1",5,"SALS0/D",0,0,0,0
"24453","BEEF BASIN 2013","M3_1",5,"SALS0/D",0,0,0,0
"24454","BEEF BASIN 2013","M3_1",5,"SPCO",0,0,0,0
"24455","BEEF BASIN 2013","M3_1",5,"SPCO/D",0,0,0,0
"24456","BEEF BASIN 2013","M3_1",5,"SPCR",16,0.267,16,0.267
"24457","BEEF BASIN 2013","M3_1",5,"SPCR/D",2,0.033,2,0.033
"24458","BEEF BASIN 2013","M3_1",5,"UNKF9",0,0,0,0
"24459","BEEF BASIN 2013","M3_1",5,"UNKFG",0,0,0,0
"24460","BEEF BASIN 2013","M3_1",5,"UNKSPR",0,0,0,0
"24461","BEEF BASIN 2013","M3_2",1,"ACHY",0,0,0,0
"24462","BEEF BASIN 2013","M3_2",1,"AMHI",0,0,0,0
"24463","BEEF BASIN 2013","M3_2",1,"AMID",0,0,0,0
"24464","BEEF BASIN 2013","M3_2",1,"AMSIN",0,0,0,0
"24465","BEEF BASIN 2013","M3_2",1,"ARPU9",0,0,0,0
"24466","BEEF BASIN 2013","M3_2",1,"ARTR2",0,0,0,0
"24467","BEEF BASIN 2013","M3_2",1,"ARTR2/D",6,0.1,6,0.1
"24468","BEEF BASIN 2013","M3_2",1,"ARTR2/DP",0,0,0,0
"24469","BEEF BASIN 2013","M3_2",1,"ATCA2",0,0,0,0
"24470","BEEF BASIN 2013","M3_2",1,"ATCA2/D",0,0,0,0
"24471","BEEF BASIN 2013","M3_2",1,"ATCA2/DP",0,0,0,0
"24472","BEEF BASIN 2013","M3_2",1,"BOGR",19,0.317,21,0.35
"24473","BEEF BASIN 2013","M3_2",1,"BOGR/D",0,0,0,0
"24474","BEEF BASIN 2013","M3_2",1,"BRTE",0,0,0,0
"24475","BEEF BASIN 2013","M3_2",1,"CETE5",0,0,0,0
"24476","BEEF BASIN 2013","M3_2",1,"CHNAA3",0,0,0,0
"24477","BEEF BASIN 2013","M3_2",1,"CHVI8/DP",0,0,0,0
"24478","BEEF BASIN 2013","M3_2",1,"CHVI8",0,0,0,0
"24479","BEEF BASIN 2013","M3_2",1,"CHVI8/D",0,0,0,0
"24480","BEEF BASIN 2013","M3_2",1,"CHVI8/DP",0,0,0,0
"24481","BEEF BASIN 2013","M3_2",1,"CLLU2",0,0,0,0
"24482","BEEF BASIN 2013","M3_2",1,"CLLU2/D",0,0,0,0
"24483","BEEF BASIN 2013","M3_2",1,"ECCOC",0,0,0,0
"24484","BEEF BASIN 2013","M3_2",1,"ECCOC/D",0,0,0,0
"24485","BEEF BASIN 2013","M3_2",1,"ELEL",0,0,0,0
"24486","BEEF BASIN 2013","M3_2",1,"EPVI",0,0,0,0
"24487","BEEF BASIN 2013","M3_2",1,"ERCI6",0,0,0,0
"24488","BEEF BASIN 2013","M3_2",1,"GRFA",0,0,0,0
"24489","BEEF BASIN 2013","M3_2",1,"GUSA",2,0.033,3,0.05
"24490","BEEF BASIN 2013","M3_2",1,"GUSA/D",0,0,0,0
"24491","BEEF BASIN 2013","M3_2",1,"HECO26",8,0.133,9,0.15
"24492","BEEF BASIN 2013","M3_2",1,"HECO26/D",0,0,0,0
"24493","BEEF BASIN 2013","M3_2",1,"HECO26/DP",0,0,0,0
"24494","BEEF BASIN 2013","M3_2",1,"KRLA2",0,0,0,0
"24495","BEEF BASIN 2013","M3_2",1,"KRLA2/D",0,0,0,0
"24496","BEEF BASIN 2013","M3_2",1,"KRLA2/DP",0,0,0,0
"24497","BEEF BASIN 2013","M3_2",1,"LAOC3",0,0,0,0
"24498","BEEF BASIN 2013","M3_2",1,"LEMO2",0,0,0,0
"24499","BEEF BASIN 2013","M3_2",1,"OECA10",0,0,0,0
"24500","BEEF BASIN 2013","M3_2",1,"OENOT",0,0,0,0
"24501","BEEF BASIN 2013","M3_2",1,"OPPO",0,0,0,0
"24502","BEEF BASIN 2013","M3_2",1,"OPPO/D",0,0,0,0
"24503","BEEF BASIN 2013","M3_2",1,"OPPO/DP",0,0,0,0
"24504","BEEF BASIN 2013","M3_2",1,"PEPU7",0,0,0,0
"24505","BEEF BASIN 2013","M3_2",1,"PHAU3",0,0,0,0
"24506","BEEF BASIN 2013","M3_2",1,"PLPA2",0,0,0,0
"24507","BEEF BASIN 2013","M3_2",1,"SALS0",0,0,0,0
"24508","BEEF BASIN 2013","M3_2",1,"SALS0/D",0,0,0,0
"24509","BEEF BASIN 2013","M3_2",1,"SALS0/D",0,0,0,0
"24510","BEEF BASIN 2013","M3_2",1,"SPCO",0,0,0,0
"24511","BEEF BASIN 2013","M3_2",1,"SPCO/D",0,0,0,0
"24512","BEEF BASIN 2013","M3_2",1,"SPCR",2,0.033,2,0.033
"24513","BEEF BASIN 2013","M3_2",1,"SPCR/D",0,0,0,0
"24514","BEEF BASIN 2013","M3_2",1,"UNKF9",0,0,0,0
"24515","BEEF BASIN 2013","M3_2",1,"UNKFG",0,0,0,0
"24516","BEEF BASIN 2013","M3_2",1,"UNKSPR",0,0,0,0
"24517","BEEF BASIN 2013","M3_2",2,"ACHY",2,0.033,2,0.033
"24518","BEEF BASIN 2013","M3_2",2,"AMHI",0,0,0,0
"24519","BEEF BASIN 2013","M3_2",2,"AMID",0,0,0,0
"24520","BEEF BASIN 2013","M3_2",2,"AMSIN",0,0,0,0
"24521","BEEF BASIN 2013","M3_2",2,"ARPU9",0,0,0,0
"24522","BEEF BASIN 2013","M3_2",2,"ARTR2",0,0,0,0
"24523","BEEF BASIN 2013","M3_2",2,"ARTR2/D",7,0.117,8,0.133
"24524","BEEF BASIN 2013","M3_2",2,"ARTR2/DP",0,0,0,0
"24525","BEEF BASIN 2013","M3_2",2,"ATCA2",3,0.05,3,0.05
"24526","BEEF BASIN 2013","M3_2",2,"ATCA2/D",0,0,0,0
"24527","BEEF BASIN 2013","M3_2",2,"ATCA2/DP",0,0,0,0
"24528","BEEF BASIN 2013","M3_2",2,"BOGR",14,0.233,17,0.283
"24529","BEEF BASIN 2013","M3_2",2,"BOGR/D",0,0,0,0
"24530","BEEF BASIN 2013","M3_2",2,"BRTE",0,0,0,0
"24531","BEEF BASIN 2013","M3_2",2,"CETE5",0,0,0,0
"24532","BEEF BASIN 2013","M3_2",2,"CHNAA3",0,0,0,0
"24533","BEEF BASIN 2013","M3_2",2,"CHVI8/DP",0,0,0,0
"24534","BEEF BASIN 2013","M3_2",2,"CHVI8",1,0.017,1,0.017
"24535","BEEF BASIN 2013","M3_2",2,"CHVI8/D",0,0,0,0
"24536","BEEF BASIN 2013","M3_2",2,"CHVI8/DP",0,0,0,0
"24537","BEEF BASIN 2013","M3_2",2,"CLLU2",0,0,0,0
"24538","BEEF BASIN 2013","M3_2",2,"CLLU2/D",0,0,0,0
"24539","BEEF BASIN 2013","M3_2",2,"ECCOC",0,0,0,0
"24540","BEEF BASIN 2013","M3_2",2,"ECCOC/D",0,0,0,0
"24541","BEEF BASIN 2013","M3_2",2,"ELEL",0,0,0,0
"24542","BEEF BASIN 2013","M3_2",2,"EPVI",0,0,0,0
"24543","BEEF BASIN 2013","M3_2",2,"ERCI6",0,0,0,0
"24544","BEEF BASIN 2013","M3_2",2,"GRFA",0,0,0,0
"24545","BEEF BASIN 2013","M3_2",2,"GUSA",1,0.017,1,0.017
"24546","BEEF BASIN 2013","M3_2",2,"GUSA/D",0,0,0,0
"24547","BEEF BASIN 2013","M3_2",2,"HECO26",5,0.083,8,0.133
"24548","BEEF BASIN 2013","M3_2",2,"HECO26/D",0,0,0,0
"24549","BEEF BASIN 2013","M3_2",2,"HECO26/DP",0,0,0,0
"24550","BEEF BASIN 2013","M3_2",2,"KRLA2",0,0,0,0
"24551","BEEF BASIN 2013","M3_2",2,"KRLA2/D",0,0,0,0
"24552","BEEF BASIN 2013","M3_2",2,"KRLA2/DP",0,0,0,0
"24553","BEEF BASIN 2013","M3_2",2,"LAOC3",0,0,0,0
"24554","BEEF BASIN 2013","M3_2",2,"LEMO2",0,0,0,0
"24555","BEEF BASIN 2013","M3_2",2,"OECA10",0,0,0,0
"24556","BEEF BASIN 2013","M3_2",2,"OENOT",0,0,0,0
"24557","BEEF BASIN 2013","M3_2",2,"OPPO",0,0,0,0
"24558","BEEF BASIN 2013","M3_2",2,"OPPO/D",0,0,0,0
"24559","BEEF BASIN 2013","M3_2",2,"OPPO/DP",0,0,0,0
"24560","BEEF BASIN 2013","M3_2",2,"PEPU7",0,0,0,0
"24561","BEEF BASIN 2013","M3_2",2,"PHAU3",0,0,0,0
"24562","BEEF BASIN 2013","M3_2",2,"PLPA2",0,0,0,0
"24563","BEEF BASIN 2013","M3_2",2,"SALS0",0,0,0,0
"24564","BEEF BASIN 2013","M3_2",2,"SALS0/D",0,0,0,0
"24565","BEEF BASIN 2013","M3_2",2,"SALS0/D",0,0,0,0
"24566","BEEF BASIN 2013","M3_2",2,"SPCO",0,0,0,0
"24567","BEEF BASIN 2013","M3_2",2,"SPCO/D",0,0,0,0
"24568","BEEF BASIN 2013","M3_2",2,"SPCR",1,0.017,1,0.017
"24569","BEEF BASIN 2013","M3_2",2,"SPCR/D",0,0,0,0
"24570","BEEF BASIN 2013","M3_2",2,"UNKF9",0,0,0,0
"24571","BEEF BASIN 2013","M3_2",2,"UNKFG",0,0,0,0
"24572","BEEF BASIN 2013","M3_2",2,"UNKSPR",0,0,0,0
"24573","BEEF BASIN 2013","M3_2",3,"ACHY",2,0.033,2,0.033
"24574","BEEF BASIN 2013","M3_2",3,"AMHI",0,0,0,0
"24575","BEEF BASIN 2013","M3_2",3,"AMID",0,0,0,0
"24576","BEEF BASIN 2013","M3_2",3,"AMSIN",0,0,0,0
"24577","BEEF BASIN 2013","M3_2",3,"ARPU9",0,0,0,0
"24578","BEEF BASIN 2013","M3_2",3,"ARTR2",1,0.017,1,0.017
"24579","BEEF BASIN 2013","M3_2",3,"ARTR2/D",3,0.05,3,0.05
"24580","BEEF BASIN 2013","M3_2",3,"ARTR2/DP",0,0,0,0
"24581","BEEF BASIN 2013","M3_2",3,"ATCA2",0,0,0,0
"24582","BEEF BASIN 2013","M3_2",3,"ATCA2/D",0,0,0,0
"24583","BEEF BASIN 2013","M3_2",3,"ATCA2/DP",0,0,0,0
"24584","BEEF BASIN 2013","M3_2",3,"BOGR",21,0.35,23,0.383
"24585","BEEF BASIN 2013","M3_2",3,"BOGR/D",0,0,0,0
"24586","BEEF BASIN 2013","M3_2",3,"BRTE",0,0,0,0
"24587","BEEF BASIN 2013","M3_2",3,"CETE5",0,0,0,0
"24588","BEEF BASIN 2013","M3_2",3,"CHNAA3",0,0,0,0
"24589","BEEF BASIN 2013","M3_2",3,"CHVI8/DP",0,0,0,0
"24590","BEEF BASIN 2013","M3_2",3,"CHVI8",1,0.017,1,0.017
"24591","BEEF BASIN 2013","M3_2",3,"CHVI8/D",0,0,0,0
"24592","BEEF BASIN 2013","M3_2",3,"CHVI8/DP",1,0.017,1,0.017
"24593","BEEF BASIN 2013","M3_2",3,"CLLU2",0,0,0,0
"24594","BEEF BASIN 2013","M3_2",3,"CLLU2/D",0,0,0,0
"24595","BEEF BASIN 2013","M3_2",3,"ECCOC",0,0,0,0
"24596","BEEF BASIN 2013","M3_2",3,"ECCOC/D",0,0,0,0
"24597","BEEF BASIN 2013","M3_2",3,"ELEL",0,0,0,0
"24598","BEEF BASIN 2013","M3_2",3,"EPVI",0,0,0,0
"24599","BEEF BASIN 2013","M3_2",3,"ERCI6",0,0,0,0
"24600","BEEF BASIN 2013","M3_2",3,"GRFA",0,0,0,0
"24601","BEEF BASIN 2013","M3_2",3,"GUSA",1,0.017,1,0.017
"24602","BEEF BASIN 2013","M3_2",3,"GUSA/D",0,0,0,0
"24603","BEEF BASIN 2013","M3_2",3,"HECO26",4,0.067,4,0.067
"24604","BEEF BASIN 2013","M3_2",3,"HECO26/D",0,0,0,0
"24605","BEEF BASIN 2013","M3_2",3,"HECO26/DP",0,0,0,0
"24606","BEEF BASIN 2013","M3_2",3,"KRLA2",0,0,0,0
"24607","BEEF BASIN 2013","M3_2",3,"KRLA2/D",0,0,0,0
"24608","BEEF BASIN 2013","M3_2",3,"KRLA2/DP",0,0,0,0
"24609","BEEF BASIN 2013","M3_2",3,"LAOC3",1,0.017,1,0.017
"24610","BEEF BASIN 2013","M3_2",3,"LEMO2",0,0,0,0
"24611","BEEF BASIN 2013","M3_2",3,"OECA10",0,0,0,0
"24612","BEEF BASIN 2013","M3_2",3,"OENOT",0,0,0,0
