Site,Plot,Line,Indicator,1st Hit N,1st Hit Avg,Any Hit N,Any Hit Avg
BEEF BASIN 2013,20,5,GUMI,0,0,0,0
BEEF BASIN 2013,20,5,GUSA,0,0,0,0
BEEF BASIN 2013,20,5,GUSA/D,0,0,0,0
BEEF BASIN 2013,20,5,GUSA/DP,0,0,0,0
BEEF BASIN 2013,20,5,GUSA2,0,0,0,0
BEEF BASIN 2013,20,5,GUSA2/D,0,0,0,0
BEEF BASIN 2013,20,5,HECO26,19,0.317,19,0.317
BEEF BASIN 2013,20,5,HECO26/D,0,0,0,0
BEEF BASIN 2013,20,5,HYACA2,0,0,0,0
BEEF BASIN 2013,20,5,HYFI/D,0,0,0,0
BEEF BASIN 2013,20,5,JUOS,0,0,0,0
BEEF BASIN 2013,20,5,JUOS/D,0,0,0,0
BEEF BASIN 2013,20,5,JUOS/DP,0,0,0,0
BEEF BASIN 2013,20,5,KRLA2,1,0.017,1,0.017
BEEF BASIN 2013,20,5,KRLA2/DP,0,0,0,0
BEEF BASIN 2013,20,5,LEMO2,0,0,0,0
BEEF BASIN 2013,20,5,MAFR3,0,0,0,0
BEEF BASIN 2013,20,5,MAFR3/DP,0,0,0,0
BEEF BASIN 2013,20,5,MAGR2,0,0,0,0
BEEF BASIN 2013,20,5,OPPO,0,0,0,0
BEEF BASIN 2013,20,5,OPPO/D,0,0,0,0
BEEF BASIN 2013,20,5,OPPO/DP,0,0,0,0
BEEF BASIN 2013,20,5,PEPU7,0,0,0,0
BEEF BASIN 2013,20,5,PEPU9,0,0,0,0
BEEF BASIN 2013,20,5,PHAU3,0,0,0,0
BEEF BASIN 2013,20,5,PHAU3/D,0,0,0,0
BEEF BASIN 2013,20,5,PHAUA3,0,0,0,0
BEEF BASIN 2013,20,5,PIED,0,0,0,0
BEEF BASIN 2013,20,5,PIED/D,0,0,0,0
BEEF BASIN 2013,20,5,PIED/DP,0,0,0,0
BEEF BASIN 2013,20,5,PLPA2,0,0,0,0
BEEF BASIN 2013,20,5,PSSP,0,0,0,0
BEEF BASIN 2013,20,5,SALS0,0,0,0,0
BEEF BASIN 2013,20,5,SHRO,0,0,0,0
BEEF BASIN 2013,20,5,SHRO/DP,0,0,0,0
BEEF BASIN 2013,20,5,SPCO4,0,0,0,0
BEEF BASIN 2013,20,5,SPCR,0,0,0,0
BEEF BASIN 2013,20,5,SPCR/D,0,0,0,0
BEEF BASIN 2013,20,5,STUPID,0,0,0,0
BEEF BASIN 2013,20,5,SYOR,0,0,0,0
BEEF BASIN 2013,20,5,SYOR2,0,0,0,0
BEEF BASIN 2013,20,5,SYOR2/D,0,0,0,0
BEEF BASIN 2013,20,5,UNKCLOVER,0,0,0,0
BEEF BASIN 2013,20,5,UNKF2A,0,0,0,0
BEEF BASIN 2013,20,5,UNKSPR,0,0,0,0
BEEF BASIN 2013,20,5,YUBA,0,0,0,0
BEEF BASIN 2013,20,5,YUBA/D,0,0,0,0
BEEF BASIN 2013,20,5,YUBA/DP,0,0,0,0
BEEF BASIN 2013,21,1,ACHY,0,0,0,0
BEEF BASIN 2013,21,1,ACHY/D,0,0,0,0
BEEF BASIN 2013,21,1,AF01,0,0,0,0
BEEF BASIN 2013,21,1,AMSIN,0,0,0,0
BEEF BASIN 2013,21,1,AMUT,0,0,0,0
BEEF BASIN 2013,21,1,AMUT/DP,0,0,0,0
BEEF BASIN 2013,21,1,ARNO4,0,0,0,0
BEEF BASIN 2013,21,1,ARPU9,0,0,0,0
BEEF BASIN 2013,21,1,ARPU9/D,0,0,0,0
BEEF BASIN 2013,21,1,ARTR2,0,0,0,0
BEEF BASIN 2013,21,1,ARTR2/D,0,0,0,0
BEEF BASIN 2013,21,1,ARTR2/DP,0,0,0,0
BEEF BASIN 2013,21,1,ATCA2,2,0.033,2,0.033
BEEF BASIN 2013,21,1,ATCA2/D,0,0,0,0
BEEF BASIN 2013,21,1,ATCA2/DP,2,0.033,2,0.033
BEEF BASIN 2013,21,1,BAMU,0,0,0,0
BEEF BASIN 2013,21,1,BOGR,0,0,0,0
BEEF BASIN 2013,21,1,BOGR/D,0,0,0,0
BEEF BASIN 2013,21,1,BOGR2,5,0.083,8,0.133
BEEF BASIN 2013,21,1,BOGR2/D,0,0,0,0
BEEF BASIN 2013,21,1,BRTE,0,0,0,0
BEEF BASIN 2013,21,1,CEIN7,0,0,0,0
BEEF BASIN 2013,21,1,CEIN7/D,0,0,0,0
BEEF BASIN 2013,21,1,CEMO2,0,0,0,0
BEEF BASIN 2013,21,1,CHVI/D,0,0,0,0
BEEF BASIN 2013,21,1,CHVI/DP,0,0,0,0
BEEF BASIN 2013,21,1,CHVI8,0,0,0,0
BEEF BASIN 2013,21,1,CHVI8/D,0,0,0,0
BEEF BASIN 2013,21,1,CHVI8/DP,0,0,0,0
BEEF BASIN 2013,21,1,CRAN4,0,0,0,0
BEEF BASIN 2013,21,1,CRFL5,0,0,0,0
BEEF BASIN 2013,21,1,ECCO5/D,0,0,0,0
BEEF BASIN 2013,21,1,ECCOC,0,0,0,0
BEEF BASIN 2013,21,1,ECCOC/D,0,0,0,0
BEEF BASIN 2013,21,1,ELEL,0,0,0,0
BEEF BASIN 2013,21,1,ELEL5,0,0,0,0
BEEF BASIN 2013,21,1,EPVI,0,0,0,0
BEEF BASIN 2013,21,1,ERCI6,0,0,0,0
BEEF BASIN 2013,21,1,ERMI4,0,0,0,0
BEEF BASIN 2013,21,1,FRAN2,0,0,0,0
BEEF BASIN 2013,21,1,GRFA,0,0,0,0
BEEF BASIN 2013,21,1,GUMI,0,0,0,0
BEEF BASIN 2013,21,1,GUSA,0,0,0,0
BEEF BASIN 2013,21,1,GUSA/D,0,0,0,0
BEEF BASIN 2013,21,1,GUSA/DP,0,0,0,0
BEEF BASIN 2013,21,1,GUSA2,0,0,0,0
BEEF BASIN 2013,21,1,GUSA2/D,0,0,0,0
BEEF BASIN 2013,21,1,HECO26,19,0.317,21,0.35
BEEF BASIN 2013,21,1,HECO26/D,0,0,0,0
BEEF BASIN 2013,21,1,HYACA2,0,0,0,0
BEEF BASIN 2013,21,1,HYFI/D,0,0,0,0
BEEF BASIN 2013,21,1,JUOS,0,0,0,0
BEEF BASIN 2013,21,1,JUOS/D,0,0,0,0
BEEF BASIN 2013,21,1,JUOS/DP,0,0,0,0
BEEF BASIN 2013,21,1,KRLA2,0,0,0,0
BEEF BASIN 2013,21,1,KRLA2/DP,0,0,0,0
BEEF BASIN 2013,21,1,LEMO2,0,0,0,0
BEEF BASIN 2013,21,1,MAFR3,0,0,0,0
BEEF BASIN 2013,21,1,MAFR3/DP,0,0,0,0
BEEF BASIN 2013,21,1,MAGR2,0,0,0,0
BEEF BASIN 2013,21,1,OPPO,0,0,0,0
BEEF BASIN 2013,21,1,OPPO/D,0,0,0,0
BEEF BASIN 2013,21,1,OPPO/DP,0,0,0,0
BEEF BASIN 2013,21,1,PEPU7,0,0,0,0
BEEF BASIN 2013,21,1,PEPU9,0,0,0,0
BEEF BASIN 2013,21,1,PHAU3,0,0,0,0
BEEF BASIN 2013,21,1,PHAU3/D,0,0,0,0
BEEF BASIN 2013,21,1,PHAUA3,0,0,0,0
BEEF BASIN 2013,21,1,PIED,0,0,0,0
BEEF BASIN 2013,21,1,PIED/D,0,0,0,0
BEEF BASIN 2013,21,1,PIED/DP,0,0,0,0
BEEF BASIN 2013,21,1,PLPA2,0,0,0,0
BEEF BASIN 2013,21,1,PSSP,0,0,0,0
BEEF BASIN 2013,21,1,SALS0,0,0,0,0
BEEF BASIN 2013,21,1,SHRO,0,0,0,0
BEEF BASIN 2013,21,1,SHRO/DP,0,0,0,0
BEEF BASIN 2013,21,1,SPCO4,0,0,0,0
BEEF BASIN 2013,21,1,SPCR,1,0.017,1,0.017
BEEF BASIN 2013,21,1,SPCR/D,0,0,0,0
BEEF BASIN 2013,21,1,STUPID,0,0,0,0
BEEF BASIN 2013,21,1,SYOR,0,0,0,0
BEEF BASIN 2013,21,1,SYOR2,0,0,0,0
BEEF BASIN 2013,21,1,SYOR2/D,0,0,0,0
BEEF BASIN 2013,21,1,UNKCLOVER,0,0,0,0
BEEF BASIN 2013,21,1,UNKF2A,0,0,0,0
BEEF BASIN 2013,21,1,UNKSPR,0,0,0,0
BEEF BASIN 2013,21,1,YUBA,0,0,0,0
BEEF BASIN 2013,21,1,YUBA/D,0,0,0,0
BEEF BASIN 2013,21,1,YUBA/DP,0,0,0,0
BEEF BASIN 2013,21,3,ACHY,2,0.033,2,0.033
BEEF BASIN 2013,21,3,ACHY/D,0,0,0,0
BEEF BASIN 2013,21,3,AF01,0,0,0,0
BEEF BASIN 2013,21,3,AMSIN,0,0,0,0
BEEF BASIN 2013,21,3,AMUT,0,0,0,0
BEEF BASIN 2013,21,3,AMUT/DP,0,0,0,0
BEEF BASIN 2013,21,3,ARNO4,0,0,0,0
BEEF BASIN 2013,21,3,ARPU9,0,0,0,0
BEEF BASIN 2013,21,3,ARPU9/D,0,0,0,0
BEEF BASIN 2013,21,3,ARTR2,0,0,0,0
BEEF BASIN 2013,21,3,ARTR2/D,1,0.017,1,0.017
BEEF BASIN 2013,21,3,ARTR2/DP,0,0,0,0
BEEF BASIN 2013,21,3,ATCA2,0,0,0,0
BEEF BASIN 2013,21,3,ATCA2/D,0,0,0,0
BEEF BASIN 2013,21,3,ATCA2/DP,0,0,0,0
BEEF BASIN 2013,21,3,BAMU,0,0,0,0
BEEF BASIN 2013,21,3,BOGR,0,0,0,0
BEEF BASIN 2013,21,3,BOGR/D,0,0,0,0
BEEF BASIN 2013,21,3,BOGR2,3,0.05,4,0.067
BEEF BASIN 2013,21,3,BOGR2/D,0,0,0,0
BEEF BASIN 2013,21,3,BRTE,0,0,0,0
BEEF BASIN 2013,21,3,CEIN7,0,0,0,0
BEEF BASIN 2013,21,3,CEIN7/D,0,0,0,0
BEEF BASIN 2013,21,3,CEMO2,0,0,0,0
BEEF BASIN 2013,21,3,CHVI/D,0,0,0,0
BEEF BASIN 2013,21,3,CHVI/DP,0,0,0,0
BEEF BASIN 2013,21,3,CHVI8,0,0,0,0
BEEF BASIN 2013,21,3,CHVI8/D,0,0,0,0
BEEF BASIN 2013,21,3,CHVI8/DP,0,0,0,0
BEEF BASIN 2013,21,3,CRAN4,0,0,0,0
BEEF BASIN 2013,21,3,CRFL5,0,0,0,0
BEEF BASIN 2013,21,3,ECCO5/D,0,0,0,0
BEEF BASIN 2013,21,3,ECCOC,0,0,0,0
BEEF BASIN 2013,21,3,ECCOC/D,0,0,0,0
BEEF BASIN 2013,21,3,ELEL,0,0,0,0
BEEF BASIN 2013,21,3,ELEL5,0,0,0,0
BEEF BASIN 2013,21,3,EPVI,0,0,0,0
BEEF BASIN 2013,21,3,ERCI6,0,0,0,0
BEEF BASIN 2013,21,3,ERMI4,0,0,0,0
BEEF BASIN 2013,21,3,FRAN2,0,0,0,0
BEEF BASIN 2013,21,3,GRFA,0,0,0,0
BEEF BASIN 2013,21,3,GUMI,0,0,0,0
BEEF BASIN 2013,21,3,GUSA,0,0,0,0
BEEF BASIN 2013,21,3,GUSA/D,0,0,0,0
BEEF BASIN 2013,21,3,GUSA/DP,0,0,0,0
BEEF BASIN 2013,21,3,GUSA2,0,0,0,0
BEEF BASIN 2013,21,3,GUSA2/D,0,0,0,0
BEEF BASIN 2013,21,3,HECO26,20,0.333,21,0.35
BEEF BASIN 2013,21,3,HECO26/D,0,0,0,0
BEEF BASIN 2013,21,3,HYACA2,0,0,0,0
BEEF BASIN 2013,21,3,HYFI/D,0,0,0,0
BEEF BASIN 2013,21,3,JUOS,0,0,0,0
BEEF BASIN 2013,21,3,JUOS/D,0,0,0,0
BEEF BASIN 2013,21,3,JUOS/DP,0,0,0,0
BEEF BASIN 2013,21,3,KRLA2,0,0,0,0
BEEF BASIN 2013,21,3,KRLA2/DP,0,0,0,0
BEEF BASIN 2013,21,3,LEMO2,0,0,0,0
BEEF BASIN 2013,21,3,MAFR3,0,0,0,0
BEEF BASIN 2013,21,3,MAFR3/DP,0,0,0,0
BEEF BASIN 2013,21,3,MAGR2,0,0,0,0
BEEF BASIN 2013,21,3,OPPO,0,0,0,0
BEEF BASIN 2013,21,3,OPPO/D,0,0,0,0
BEEF BASIN 2013,21,3,OPPO/DP,0,0,0,0
BEEF BASIN 2013,21,3,PEPU7,0,0,0,0
BEEF BASIN 2013,21,3,PEPU9,0,0,0,0
BEEF BASIN 2013,21,3,PHAU3,0,0,0,0
BEEF BASIN 2013,21,3,PHAU3/D,0,0,0,0
BEEF BASIN 2013,21,3,PHAUA3,0,0,0,0
BEEF BASIN 2013,21,3,PIED,0,0,0,0
BEEF BASIN 2013,21,3,PIED/D,0,0,0,0
BEEF BASIN 2013,21,3,PIED/DP,0,0,0,0
BEEF BASIN 2013,21,3,PLPA2,0,0,0,0
BEEF BASIN 2013,21,3,PSSP,0,0,0,0
BEEF BASIN 2013,21,3,SALS0,0,0,0,0
BEEF BASIN 2013,21,3,SHRO,0,0,0,0
BEEF BASIN 2013,21,3,SHRO/DP,0,0,0,0
BEEF BASIN 2013,21,3,SPCO4,0,0,0,0
BEEF BASIN 2013,21,3,SPCR,0,0,0,0
BEEF BASIN 2013,21,3,SPCR/D,0,0,0,0
BEEF BASIN 2013,21,3,STUPID,0,0,0,0
BEEF BASIN 2013,21,3,SYOR,0,0,0,0
BEEF BASIN 2013,21,3,SYOR2,0,0,0,0
BEEF BASIN 2013,21,3,SYOR2/D,0,0,0,0
BEEF BASIN 2013,21,3,UNKCLOVER,0,0,0,0
BEEF BASIN 2013,21,3,UNKF2A,0,0,0,0
BEEF BASIN 2013,21,3,UNKSPR,0,0,0,0
BEEF BASIN 2013,21,3,YUBA,0,0,0,0
BEEF BASIN 2013,21,3,YUBA/D,0,0,0,0
BEEF BASIN 2013,21,3,YUBA/DP,0,0,0,0
BEEF BASIN 2013,21,5,ACHY,1,0.017,1,0.017
BEEF BASIN 2013,21,5,ACHY/D,0,0,0,0
BEEF BASIN 2013,21,5,AF01,0,0,0,0
BEEF BASIN 2013,21,5,AMSIN,0,0,0,0
BEEF BASIN 2013,21,5,AMUT,0,0,0,0
BEEF BASIN 2013,21,5,AMUT/DP,0,0,0,0
BEEF BASIN 2013,21,5,ARNO4,0,0,0,0
BEEF BASIN 2013,21,5,ARPU9,0,0,0,0
BEEF BASIN 2013,21,5,ARPU9/D,0,0,0,0
BEEF BASIN 2013,21,5,ARTR2,0,0,0,0
BEEF BASIN 2013,21,5,ARTR2/D,1,0.017,1,0.017
BEEF BASIN 2013,21,5,ARTR2/DP,0,0,0,0
BEEF BASIN 2013,21,5,ATCA2,0,0,0,0
BEEF BASIN 2013,21,5,ATCA2/D,0,0,0,0
BEEF BASIN 2013,21,5,ATCA2/DP,0,0,0,0
BEEF BASIN 2013,21,5,BAMU,0,0,0,0
BEEF BASIN 2013,21,5,BOGR,0,0,0,0
BEEF BASIN 2013,21,5,BOGR/D,0,0,0,0
BEEF BASIN 2013,21,5,BOGR2,9,0.15,9,0.15
BEEF BASIN 2013,21,5,BOGR2/D,0,0,0,0
BEEF BASIN 2013,21,5,BRTE,0,0,0,0
BEEF BASIN 2013,21,5,CEIN7,0,0,0,0
BEEF BASIN 2013,21,5,CEIN7/D,0,0,0,0
BEEF BASIN 2013,21,5,CEMO2,0,0,0,0
BEEF BASIN 2013,21,5,CHVI/D,0,0,0,0
BEEF BASIN 2013,21,5,CHVI/DP,0,0,0,0
BEEF BASIN 2013,21,5,CHVI8,0,0,0,0
BEEF BASIN 2013,21,5,CHVI8/D,0,0,0,0
BEEF BASIN 2013,21,5,CHVI8/DP,0,0,0,0
BEEF BASIN 2013,21,5,CRAN4,0,0,0,0
BEEF BASIN 2013,21,5,CRFL5,0,0,0,0
BEEF BASIN 2013,21,5,ECCO5/D,0,0,0,0
BEEF BASIN 2013,21,5,ECCOC,0,0,0,0
BEEF BASIN 2013,21,5,ECCOC/D,0,0,0,0
BEEF BASIN 2013,21,5,ELEL,0,0,0,0
BEEF BASIN 2013,21,5,ELEL5,0,0,0,0
BEEF BASIN 2013,21,5,EPVI,0,0,0,0
BEEF BASIN 2013,21,5,ERCI6,0,0,0,0
BEEF BASIN 2013,21,5,ERMI4,0,0,0,0
BEEF BASIN 2013,21,5,FRAN2,0,0,0,0
BEEF BASIN 2013,21,5,GRFA,0,0,0,0
BEEF BASIN 2013,21,5,GUMI,0,0,0,0
BEEF BASIN 2013,21,5,GUSA,0,0,0,0
BEEF BASIN 2013,21,5,GUSA/D,0,0,0,0
BEEF BASIN 2013,21,5,GUSA/DP,0,0,0,0
BEEF BASIN 2013,21,5,GUSA2,0,0,0,0
BEEF BASIN 2013,21,5,GUSA2/D,0,0,0,0
BEEF BASIN 2013,21,5,HECO26,14,0.233,14,0.233
BEEF BASIN 2013,21,5,HECO26/D,0,0,0,0
BEEF BASIN 2013,21,5,HYACA2,0,0,0,0
BEEF BASIN 2013,21,5,HYFI/D,0,0,0,0
BEEF BASIN 2013,21,5,JUOS,0,0,0,0
BEEF BASIN 2013,21,5,JUOS/D,0,0,0,0
BEEF BASIN 2013,21,5,JUOS/DP,0,0,0,0
BEEF BASIN 2013,21,5,KRLA2,0,0,0,0
BEEF BASIN 2013,21,5,KRLA2/DP,0,0,0,0
BEEF BASIN 2013,21,5,LEMO2,0,0,0,0
BEEF BASIN 2013,21,5,MAFR3,0,0,0,0
BEEF BASIN 2013,21,5,MAFR3/DP,0,0,0,0
BEEF BASIN 2013,21,5,MAGR2,0,0,0,0
BEEF BASIN 2013,21,5,OPPO,0,0,0,0
BEEF BASIN 2013,21,5,OPPO/D,0,0,0,0
BEEF BASIN 2013,21,5,OPPO/DP,0,0,0,0
BEEF BASIN 2013,21,5,PEPU7,0,0,0,0
BEEF BASIN 2013,21,5,PEPU9,0,0,0,0
BEEF BASIN 2013,21,5,PHAU3,0,0,0,0
BEEF BASIN 2013,21,5,PHAU3/D,0,0,0,0
BEEF BASIN 2013,21,5,PHAUA3,0,0,0,0
BEEF BASIN 2013,21,5,PIED,0,0,0,0
BEEF BASIN 2013,21,5,PIED/D,0,0,0,0
BEEF BASIN 2013,21,5,PIED/DP,0,0,0,0
BEEF BASIN 2013,21,5,PLPA2,0,0,0,0
BEEF BASIN 2013,21,5,PSSP,0,0,0,0
BEEF BASIN 2013,21,5,SALS0,0,0,0,0
BEEF BASIN 2013,21,5,SHRO,0,0,0,0
BEEF BASIN 2013,21,5,SHRO/DP,0,0,0,0
BEEF BASIN 2013,21,5,SPCO4,0,0,0,0
BEEF BASIN 2013,21,5,SPCR,0,0,0,0
BEEF BASIN 2013,21,5,SPCR/D,0,0,0,0
BEEF BASIN 2013,21,5,STUPID,0,0,0,0
BEEF BASIN 2013,21,5,SYOR,0,0,0,0
BEEF BASIN 2013,21,5,SYOR2,0,0,0,0
BEEF BASIN 2013,21,5,SYOR2/D,0,0,0,0
BEEF BASIN 2013,21,5,UNKCLOVER,0,0,0,0
BEEF BASIN 2013,21,5,UNKF2A,0,0,0,0
BEEF BASIN 2013,21,5,UNKSPR,0,0,0,0
BEEF BASIN 2013,21,5,YUBA,0,0,0,0
BEEF BASIN 2013,21,5,YUBA/D,0,0,0,0
BEEF BASIN 2013,21,5,YUBA/DP,0,0,0,0
BEEF BASIN 2013,23,1,ACHY,0,0,0,0
BEEF BASIN 2013,23,1,ACHY/D,0,0,0,0
BEEF BASIN 2013,23,1,AF01,0,0,0,0
BEEF BASIN 2013,23,1,AMSIN,0,0,0,0
BEEF BASIN 2013,23,1,AMUT,0,0,0,0
BEEF BASIN 2013,23,1,AMUT/DP,0,0,0,0
BEEF BASIN 2013,23,1,ARNO4,0,0,0,0
BEEF BASIN 2013,23,1,ARPU9,0,0,0,0
BEEF BASIN 2013,23,1,ARPU9/D,0,0,0,0
BEEF BASIN 2013,23,1,ARTR2,0,0,0,0
BEEF BASIN 2013,23,1,ARTR2/D,0,0,0,0
BEEF BASIN 2013,23,1,ARTR2/DP,0,0,0,0
BEEF BASIN 2013,23,1,ATCA2,3,0.05,3,0.05
BEEF BASIN 2013,23,1,ATCA2/D,0,0,0,0
BEEF BASIN 2013,23,1,ATCA2/DP,0,0,0,0
BEEF BASIN 2013,23,1,BAMU,0,0,0,0
BEEF BASIN 2013,23,1,BOGR,0,0,0,0
BEEF BASIN 2013,23,1,BOGR/D,0,0,0,0
BEEF BASIN 2013,23,1,BOGR2,12,0.2,12,0.2
BEEF BASIN 2013,23,1,BOGR2/D,1,0.017,1,0.017
BEEF BASIN 2013,23,1,BRTE,1,0.017,1,0.017
BEEF BASIN 2013,23,1,CEIN7,0,0,0,0
BEEF BASIN 2013,23,1,CEIN7/D,0,0,0,0
BEEF BASIN 2013,23,1,CEMO2,0,0,0,0
BEEF BASIN 2013,23,1,CHVI/D,0,0,0,0
BEEF BASIN 2013,23,1,CHVI/DP,0,0,0,0
BEEF BASIN 2013,23,1,CHVI8,0,0,0,0
BEEF BASIN 2013,23,1,CHVI8/D,0,0,0,0
BEEF BASIN 2013,23,1,CHVI8/DP,0,0,0,0
BEEF BASIN 2013,23,1,CRAN4,0,0,0,0
BEEF BASIN 2013,23,1,CRFL5,0,0,0,0
BEEF BASIN 2013,23,1,ECCO5/D,0,0,0,0
BEEF BASIN 2013,23,1,ECCOC,0,0,0,0
BEEF BASIN 2013,23,1,ECCOC/D,0,0,0,0
BEEF BASIN 2013,23,1,ELEL,0,0,0,0
BEEF BASIN 2013,23,1,ELEL5,0,0,0,0
BEEF BASIN 2013,23,1,EPVI,0,0,0,0
BEEF BASIN 2013,23,1,ERCI6,0,0,0,0
BEEF BASIN 2013,23,1,ERMI4,0,0,0,0
BEEF BASIN 2013,23,1,FRAN2,0,0,0,0
BEEF BASIN 2013,23,1,GRFA,0,0,0,0
BEEF BASIN 2013,23,1,GUMI,0,0,0,0
BEEF BASIN 2013,23,1,GUSA,0,0,0,0
BEEF BASIN 2013,23,1,GUSA/D,0,0,0,0
BEEF BASIN 2013,23,1,GUSA/DP,0,0,0,0
BEEF BASIN 2013,23,1,GUSA2,0,0,0,0
BEEF BASIN 2013,23,1,GUSA2/D,0,0,1,0.017
BEEF BASIN 2013,23,1,HECO26,1,0.017,2,0.033
BEEF BASIN 2013,23,1,HECO26/D,0,0,0,0
BEEF BASIN 2013,23,1,HYACA2,0,0,0,0
BEEF BASIN 2013,23,1,HYFI/D,0,0,0,0
BEEF BASIN 2013,23,1,JUOS,0,0,0,0
BEEF BASIN 2013,23,1,JUOS/D,0,0,0,0
BEEF BASIN 2013,23,1,JUOS/DP,0,0,0,0
BEEF BASIN 2013,23,1,KRLA2,1,0.017,1,0.017
BEEF BASIN 2013,23,1,KRLA2/DP,0,0,0,0
BEEF BASIN 2013,23,1,LEMO2,0,0,0,0
BEEF BASIN 2013,23,1,MAFR3,0,0,0,0
BEEF BASIN 2013,23,1,MAFR3/DP,0,0,0,0
BEEF BASIN 2013,23,1,MAGR2,0,0,0,0
BEEF BASIN 2013,23,1,OPPO,0,0,0,0
BEEF BASIN 2013,23,1,OPPO/D,0,0,0,0
BEEF BASIN 2013,23,1,OPPO/DP,0,0,0,0
BEEF BASIN 2013,23,1,PEPU7,0,0,0,0
BEEF BASIN 2013,23,1,PEPU9,0,0,0,0
BEEF BASIN 2013,23,1,PHAU3,0,0,0,0
BEEF BASIN 2013,23,1,PHAU3/D,0,0,0,0
BEEF BASIN 2013,23,1,PHAUA3,0,0,0,0
BEEF BASIN 2013,23,1,PIED,0,0,0,0
BEEF BASIN 2013,23,1,PIED/D,0,0,0,0
BEEF BASIN 2013,23,1,PIED/DP,0,0,0,0
BEEF BASIN 2013,23,1,PLPA2,0,0,0,0
BEEF BASIN 2013,23,1,PSSP,0,0,0,0
BEEF BASIN 2013,23,1,SALS0,0,0,0,0
BEEF BASIN 2013,23,1,SHRO,0,0,0,0
BEEF BASIN 2013,23,1,SHRO/DP,0,0,0,0
BEEF BASIN 2013,23,1,SPCO4,0,0,0,0
BEEF BASIN 2013,23,1,SPCR,1,0.017,1,0.017
BEEF BASIN 2013,23,1,SPCR/D,0,0,0,0
BEEF BASIN 2013,23,1,STUPID,0,0,0,0
BEEF BASIN 2013,23,1,SYOR,0,0,0,0
BEEF BASIN 2013,23,1,SYOR2,0,0,0,0
BEEF BASIN 2013,23,1,SYOR2/D,0,0,0,0
BEEF BASIN 2013,23,1,UNKCLOVER,0,0,0,0
BEEF BASIN 2013,23,1,UNKF2A,0,0,0,0
BEEF BASIN 2013,23,1,UNKSPR,0,0,0,0
BEEF BASIN 2013,23,1,YUBA,0,0,0,0
BEEF BASIN 2013,23,1,YUBA/D,0,0,0,0
BEEF BASIN 2013,23,1,YUBA/DP,0,0,0,0
BEEF BASIN 2013,23,3,ACHY,0,0,0,0
BEEF BASIN 2013,23,3,ACHY/D,0,0,0,0
BEEF BASIN 2013,23,3,AF01,2,0.033,2,0.033
BEEF BASIN 2013,23,3,AMSIN,0,0,0,0
BEEF BASIN 2013,23,3,AMUT,0,0,0,0
BEEF BASIN 2013,23,3,AMUT/DP,0,0,0,0
BEEF BASIN 2013,23,3,ARNO4,0,0,0,0
BEEF BASIN 2013,23,3,ARPU9,0,0,0,0
BEEF BASIN 2013,23,3,ARPU9/D,0,0,0,0
BEEF BASIN 2013,23,3,ARTR2,0,0,0,0
BEEF BASIN 2013,23,3,ARTR2/D,0,0,0,0
BEEF BASIN 2013,23,3,ARTR2/DP,0,0,0,0
BEEF BASIN 2013,23,3,ATCA2,1,0.017,1,0.017
BEEF BASIN 2013,23,3,ATCA2/D,0,0,0,0
BEEF BASIN 2013,23,3,ATCA2/DP,0,0,0,0
BEEF BASIN 2013,23,3,BAMU,0,0,0,0
BEEF BASIN 2013,23,3,BOGR,0,0,0,0
BEEF BASIN 2013,23,3,BOGR/D,0,0,0,0
BEEF BASIN 2013,23,3,BOGR2,17,0.283,17,0.283
BEEF BASIN 2013,23,3,BOGR2/D,2,0.033,2,0.033
BEEF BASIN 2013,23,3,BRTE,1,0.017,1,0.017
BEEF BASIN 2013,23,3,CEIN7,0,0,0,0
BEEF BASIN 2013,23,3,CEIN7/D,0,0,0,0
BEEF BASIN 2013,23,3,CEMO2,0,0,0,0
BEEF BASIN 2013,23,3,CHVI/D,0,0,0,0
BEEF BASIN 2013,23,3,CHVI/DP,0,0,0,0
BEEF BASIN 2013,23,3,CHVI8,0,0,0,0
BEEF BASIN 2013,23,3,CHVI8/D,0,0,0,0
BEEF BASIN 2013,23,3,CHVI8/DP,0,0,0,0
BEEF BASIN 2013,23,3,CRAN4,0,0,0,0
BEEF BASIN 2013,23,3,CRFL5,0,0,0,0
BEEF BASIN 2013,23,3,ECCO5/D,0,0,0,0
BEEF BASIN 2013,23,3,ECCOC,0,0,0,0
BEEF BASIN 2013,23,3,ECCOC/D,0,0,0,0
BEEF BASIN 2013,23,3,ELEL,0,0,0,0
BEEF BASIN 2013,23,3,ELEL5,0,0,0,0
BEEF BASIN 2013,23,3,EPVI,0,0,0,0
BEEF BASIN 2013,23,3,ERCI6,0,0,0,0
BEEF BASIN 2013,23,3,ERMI4,0,0,0,0
BEEF BASIN 2013,23,3,FRAN2,0,0,0,0
BEEF BASIN 2013,23,3,GRFA,0,0,0,0
BEEF BASIN 2013,23,3,GUMI,0,0,0,0
BEEF BASIN 2013,23,3,GUSA,0,0,0,0
BEEF BASIN 2013,23,3,GUSA/D,0,0,0,0
BEEF BASIN 2013,23,3,GUSA/DP,0,0,0,0
BEEF BASIN 2013,23,3,GUSA2,0,0,0,0
BEEF BASIN 2013,23,3,GUSA2/D,2,0.033,2,0.033
BEEF BASIN 2013,23,3,HECO26,1,0.017,1,0.017
BEEF BASIN 2013,23,3,HECO26/D,0,0,0,0
