"Site";"Plot";"Line";"Date";"Quadrat";"SpeciesCode";"SubQuadSize";"SubQuadSizeUOM";"AreaInHectares";"ClassAtotal";"ClassBtotal";"ClassCtotal";"ClassDtotal";"ClassEtotal";"ClassFtotal";"ClassGtotal";"ClassHtotal";"ClassItotal";"ClassADensity";"ClassBDensity";"ClassCDensity";"ClassDDensity";"ClassEDensity";"ClassFDensity";"ClassGDensity";"ClassHDensity";"ClassIDensity"
"BEEF BASIN 2013";"B2_2";"2";"10/5/2013";"1";"SHRO";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"2";"10/5/2013";"1";"SHRO/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"2";"10/5/2013";"1";"SYOR";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"2";"10/5/2013";"1";"SYOR/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"2";"10/5/2013";"1";"YUBA";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"2";"10/5/2013";"1";"YUBA/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"AMUT";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"ARTR2";"1";"sq m";"0.0001";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"10000";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"ARTR2/D";"1";"sq m";"0.0001";"0";"8";"17";"3";"0";"0";"0";"0";"0";"0";"80000";"170000";"30000";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"ATCA2";"1";"sq m";"0.0001";"0";"0";"5";"2";"1";"0";"0";"0";"0";"0";"0";"50000";"20000";"10000";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"ATCA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"CEMO";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"CHVI8";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"CHVI8/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"CRAN4";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"EPVI";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"EPVI/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"JUOS";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"JUOS/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"KRLA2";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"KRLA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"MAFR3";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"PIED";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"PIED/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"SHRO";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"SHRO/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"SYOR";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"SYOR/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"YUBA";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"3";"10/5/2013";"1";"YUBA/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"AMUT";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"ARTR2";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"ARTR2/D";"1";"sq m";"0.0001";"0";"7";"10";"0";"0";"0";"0";"0";"0";"0";"70000";"100000";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"ATCA2";"1";"sq m";"0.0001";"2";"0";"9";"3";"1";"0";"0";"0";"0";"20000";"0";"90000";"30000";"10000";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"ATCA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"CEMO";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"CHVI8";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"CHVI8/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"CRAN4";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"EPVI";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"EPVI/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"JUOS";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"JUOS/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"KRLA2";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"KRLA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"MAFR3";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"PIED";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"PIED/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"SHRO";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"SHRO/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"SYOR";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"SYOR/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"YUBA";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_2";"4";"10/5/2013";"1";"YUBA/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"AMUT";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"ARTR2";"1";"sq m";"0.0001";"0";"1";"5";"0";"0";"0";"0";"0";"0";"0";"10000";"50000";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"ARTR2/D";"1";"sq m";"0.0001";"0";"9";"6";"0";"0";"0";"0";"0";"0";"0";"90000";"60000";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"ATCA2";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"ATCA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"CEMO";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"CHVI8";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"CHVI8/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"CRAN4";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"EPVI";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"EPVI/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"JUOS";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"JUOS/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"KRLA2";"1";"sq m";"0.0001";"7";"0";"7";"0";"0";"0";"0";"0";"0";"70000";"0";"70000";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"KRLA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"MAFR3";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"PIED";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"PIED/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"SHRO";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"SHRO/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"SYOR";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"SYOR/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"YUBA";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"2";"12/31/2013";"1";"YUBA/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"AMUT";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"ARTR2";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"ARTR2/D";"1";"sq m";"0.0001";"0";"8";"4";"0";"0";"0";"0";"0";"0";"0";"80000";"40000";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"ATCA2";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"ATCA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"CEMO";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"CHVI8";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"CHVI8/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"CRAN4";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"EPVI";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"EPVI/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"JUOS";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"JUOS/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"KRLA2";"1";"sq m";"0.0001";"138";"0";"11";"0";"0";"0";"0";"0";"0";"1380000";"0";"110000";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"KRLA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"MAFR3";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"PIED";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"PIED/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"SHRO";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"SHRO/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"SYOR";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"SYOR/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"YUBA";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"3";"12/31/2013";"1";"YUBA/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"AMUT";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"ARTR2";"1";"sq m";"0.0001";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"30000";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"ARTR2/D";"1";"sq m";"0.0001";"0";"7";"12";"0";"0";"0";"0";"0";"0";"0";"70000";"120000";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"ATCA2";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"ATCA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"CEMO";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"CHVI8";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"CHVI8/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"CRAN4";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"EPVI";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"EPVI/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"JUOS";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"JUOS/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"KRLA2";"1";"sq m";"0.0001";"16";"0";"7";"0";"0";"0";"0";"0";"0";"160000";"0";"70000";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"KRLA2/D";"1";"sq m";"0.0001";"1";"0";"0";"0";"0";"0";"0";"0";"0";"10000";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"MAFR3";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"PIED";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"PIED/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"SHRO";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"SHRO/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"SYOR";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"SYOR/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"B2_4";"4";"12/31/2013";"1";"YUBA";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
